image_name,tags
mmm_uol_worlds_2019_0000000878,1-4 10-8 10-9 2-11 2-12 2-4 3-11 3-12 7-11 7-12 7-7 7-8 8-11 8-12 8-13 8-8 9-12 9-13 9-7 9-8 9-9
lk_mg_2_worlds_2019_0000000017,10-11 10-12 10-8 10-9 3-4 4-3 6-6 7-12 7-13 7-4 7-5 7-6 8-4 8-5 8-6 9-8 9-9
isg_spy_worlds_2019_0000000780,5-8 6-7 6-8 7-6 7-7 8-12 9-12 9-9
spy_uol_4_2019_0000001562,12-11 5-12 5-13 7-6 8-10 8-5 8-6 8-7 8-8 8-9 9-10 9-11 9-8 9-9
dwg_ryl_worlds_2019_0000000940,11-8 7-7 8-7 8-8 9-7 9-8
fla_ryl_3_worlds_2019_0000000756,11-10 11-8 11-9 3-2 3-4 3-5 4-5 6-5 7-6 7-7 7-8 8-6 8-7 8-8
hka_isg_3_2019_0000001529,5-8 5-9 6-8 7-7 9-5 9-6 9-9
spy_uol_4_2019_0000000898,10-3 11-1 11-2 11-3 12-1 12-2 12-4 12-5 12-8 13-1 13-4 13-7 13-8 9-3 9-4
fla_ryl_worlds_2019_0000000746,12-10 5-8 6-7 6-8 7-7 7-8 8-10 8-8 8-9 9-8 9-9
dwg_lk_4_worlds_2019_0000000459,1-13 1-3 1-4 10-6 12-10 12-9 13-10 2-3 2-4 2-5 3-4 3-5 4-5 6-7 6-8 7-7 7-8 9-10 9-11
lk_mg_worlds_2019_0000000459,10-12 10-13 10-8 11-12 11-13 3-2 3-3 4-1 4-2 5-4 5-5 5-8 5-9 6-4 6-5 7-7 7-8 9-12 9-8
hka_isg_1_2019_0000000388,10-13 11-12 12-12 12-9 2-2 2-3 3-11 3-2 4-11 4-8 5-8 6-8 7-10 7-12 7-8 7-9 8-1 8-10 8-12 8-2 8-9 9-1 9-12 9-9
dwg_ryl_worlds_2019_0000000393,1-11 1-2 10-8 10-9 11-10 11-11 11-9 12-10 12-11 12-9 2-1 2-11 2-12 2-2 4-6 5-6 8-6 8-7 9-5 9-7 9-9
dwg_lk_3_worlds_2019_0000000819,10-6 10-7 11-7 12-7 2-2 2-3 3-3 3-4 3-7 4-4 5-4 5-5 6-4 9-4 9-5
hka_isg_3_2019_0000001197,6-1 6-7 7-1 7-12 7-3 7-4 7-6 7-7 8-1 8-12 8-3 8-4 8-5 8-6 9-12 9-5
hka_mg_worlds_2019_0000000229,1-10 1-9 10-7 10-9 11-11 12-10 12-11 12-9 3-1 3-2 7-3 7-4 8-6 9-10 9-7 9-9
hka_mg_worlds_2019_0000001032,1-6 10-10 11-10 13-1 2-6 3-4 3-6 5-7 5-8 6-7 6-8 7-12 7-13 7-5 7-6 8-12
mmm_uol_worlds_2019_0000000979,1-6 3-7 3-8 4-8 5-13 5-7 6-13 6-6 6-7 7-7 7-8 8-12 9-12 9-7
spy_uol_4_2019_0000000700,10-8 11-11 11-12 2-11 3-11 3-2 4-2 5-1 5-2 6-4 7-7 8-5 8-7 8-8 9-5 9-8
fla_ryl_2_worlds_2019_0000000260,1-13 10-10 10-11 10-12 12-10 12-6 13-10 13-11 13-6 2-13 2-2 2-3 2-4 3-2 7-4 7-5 7-6 7-7 8-5 8-6 8-7
dwg_ryl_worlds_2019_0000000351,1-3 1-4 10-11 10-12 11-11 11-12 11-13 12-10 12-12 12-13 2-3 2-4 3-2 5-2 6-11 6-12 6-2 6-3 6-7 6-8 7-11 7-7 7-8 8-8 8-9
spy_uol_6_2019_0000000417,1-4 1-9 12-10 12-11 12-7 13-7 2-12 2-3 2-4 3-11 3-12 3-13 3-4 3-7 4-4 4-5 4-7 5-5 5-6 5-7 5-8 6-7 6-8 8-7 9-7
cg_ryl_3_worlds_2019_0000000247,10-12 10-4 11-11 11-12 12-10 12-9 13-9 3-1 3-2 3-7 3-8 4-1 4-2 6-7 7-7 7-8 8-7
cg_mmm_worlds_2019_0000000434,10-12 10-13 11-12 11-13 12-11 12-12 12-13 13-1 3-2 4-1 4-2 5-6 7-7 8-7 8-8
fla_ryl_3_worlds_2019_0000000525,11-12 12-11 12-12 12-9 4-5 5-5 5-6 8-4
cg_ryl_2_worlds_2019_0000000025,10-6 10-7 10-8 11-7 11-8 3-4 4-3 4-4 5-10 5-11 5-3 6-7 7-6 7-7 8-10 8-6 8-7 9-8
hka_lk_worlds_2019_0000000041,10-10 10-9 3-5 3-6 3-7 4-2 4-3 4-4 4-5 6-3 6-7 7-6 8-5 8-6 8-8 9-8 9-9
hka_isg_2_2019_0000000747,10-8 11-8 11-9 12-8 12-9 3-2 4-1 4-2 4-3 8-7 8-8 9-7
cg_ryl_3_worlds_2019_0000000179,1-13 10-12 10-13 10-9 11-12 11-13 12-12 2-1 2-2 3-1 3-2 4-1 5-8 6-6 6-7 6-8 7-4 9-12
spy_uol_2_2019_0000000994,1-12 12-10 12-9 3-11 5-2 5-9 6-2 6-4 6-8 6-9 7-2 7-4 7-9 8-2 8-4 8-5 9-4
spy_uol_4_2019_0000000026,10-8 11-11 11-12 11-8 12-11 12-12 2-3 2-4 2-5 6-4 6-6 6-7 7-3 7-4 7-7
lk_mg_worlds_2019_0000000496,10-12 10-13 10-4 10-5 11-12 11-13 11-4 12-12 3-2 3-3 4-1 4-2 4-3 5-2 5-3 6-9 7-10 7-7 7-8 7-9
lk_mg_worlds_2019_0000000934,10-11 10-12 10-5 10-8 10-9 11-10 11-11 11-12 3-2 3-3 5-2 5-3 6-2 6-3 9-11 9-12 9-8 9-9
dfm_spy_worlds_2019_0000000229,0-11 1-11 10-12 11-11 12-0 12-1 12-11 13-0 13-1 3-1 3-2 4-1 4-2 6-6 6-7 6-9 7-6 7-7 9-11 9-12
mmm_uol_worlds_2019_0000000308,11-11 12-10 12-11 2-2 2-3 2-4 2-9 3-2 3-3 3-9 6-6 6-7 6-8 8-10 8-9
mmm_uol_worlds_2019_0000000251,1-3 1-4 10-10 10-9 11-10 11-8 11-9 12-10 12-11 12-9 13-10 13-11 2-2 2-3 2-4 7-5 7-7 8-5 8-6 8-7 8-8 9-10 9-5 9-6
cg_ryl_2_worlds_2019_0000000031,11-7 11-8 3-4 4-3 4-4 5-3 6-11 7-10 7-11 7-6 7-7 8-6 8-7 9-8
fla_ryl_2_worlds_2019_0000000049,10-12 10-13 12-11 12-12 3-5 3-6 3-8 4-8 7-3 7-4 7-7 8-7
spy_uol_3_2019_0000000229,10-10 10-12 11-10 11-11 11-12 12-11 12-12 3-1 3-2 4-1 4-2 7-6 8-6
cg_ryl_2_worlds_2019_0000000148,11-10 11-11 12-10 12-11 12-12 3-2 3-3 4-1 4-2 4-5 4-6 5-1 6-1 6-2 7-7 8-6 8-7
hka_isg_3_2019_0000000913,10-6 12-11 12-12 12-9 13-9 2-9 3-12 3-13 3-8 3-9 4-13 5-5 5-6 5-8 5-9 6-6 6-8 6-9 7-1 7-2 9-5 9-6
dwg_lk_3_worlds_2019_0000000536,11-2 11-3 12-2 2-11 2-12 3-11 4-11 6-1 7-1 7-12 7-2 7-4 7-5 7-7 8-11 8-12 8-4 8-5 9-7 9-8
hka_lk_2_worlds_2019_0000000213,10-12 11-11 11-12 2-2 3-1 3-2 5-2 6-2 6-7 6-8 8-11 8-12
dwg_lk_worlds_2019_0000000724,10-10 10-7 6-12 8-9 9-10 9-9
isg_spy_worlds_2019_0000000875,1-6 1-7 1-8 10-10 11-10 11-11 11-12 2-6 2-7 2-8 4-5 4-8 4-9 5-4 5-6 5-7 5-8 5-9 6-6 6-7 6-8 8-9
spy_uol_2_2019_0000000310,10-12 10-6 11-12 3-1 3-2 4-1 4-2 5-8 8-6 8-9 9-12 9-5 9-6
cg_ryl_1_worlds_2019_0000000833,10-12 10-4 11-11 12-11 12-12 2-2 3-1 3-2 3-6 3-7 4-1 4-2 4-6 4-7 5-7 5-8 6-4 6-7 6-8 8-5 8-6 8-8 9-12 9-5
spy_uol_6_2019_0000000602,12-10 12-9 13-10 2-4 4-4 5-4 7-7
spy_uol_5_2019_0000001368,12-1 13-1 4-4 4-5 5-4 5-5 6-4
hka_isg_4_2019_0000000399,11-10 11-11 12-11 2-2 2-3 3-7 4-5 4-6 5-5 5-6 7-6 7-7 8-5 8-6 8-7 9-5
cg_mmm_worlds_2019_0000000033,12-11 13-10 13-11 2-2 2-3 6-4 7-4 7-7 8-12
spy_uol_5_2019_0000001586,10-12 10-13 10-8 10-9 11-12 11-13 11-9 2-3 4-8 5-8 5-9 6-12 6-9 8-7 9-8
cg_ryl_3_worlds_2019_0000000572,1-13 10-12 10-13 11-1 11-2 12-1 13-0 13-1 2-12 2-13 4-1 4-2 5-2 7-1 7-7 8-1
fla_ryl_worlds_2019_0000000255,1-2 10-11 10-12 11-12 12-11 2-1 2-2 2-3 3-1 3-2 6-6 6-7 7-6 7-7
dwg_lk_worlds_2019_0000000463,11-1 11-11 12-1 12-11 4-5 5-5 7-1 7-2 7-6 7-7 8-1 8-12 8-13 8-6 8-7 9-12 9-13
cg_ryl_2_worlds_2019_0000000707,11-11 11-12 11-7 11-8 12-11 2-2 3-2 4-1 4-2 5-1 5-2 7-7 7-9 8-6 8-7 8-8
dwg_lk_3_worlds_2019_0000000675,1-4 10-9 12-10 12-11 2-4 3-12 3-13 7-6 8-10 8-6 8-7 8-9 9-7 9-8 9-9
hka_mg_worlds_2019_0000001031,1-6 10-10 2-5 2-6 3-4 3-6 5-7 5-8 6-12 6-13 6-5 6-8 7-13 7-5 7-6
fla_ryl_worlds_2019_0000000539,1-4 10-4 10-9 11-9 12-10 12-9 2-2 2-3 2-4 3-5 5-6 5-7 6-6 6-7 7-6 7-7 7-8 8-3 9-4
cg_mmm_worlds_2019_0000000346,11-8 11-9 12-10 12-11 12-9 13-1 4-1 4-2 5-2 6-8 7-11 7-12 7-6 7-7 8-11 8-12 8-7
spy_uol_5_2019_0000001362,4-5 4-6 5-5 6-5
fla_ryl_2_worlds_2019_0000001110,10-11 11-11 2-3 3-2 3-3 4-6 5-5 6-5 6-6 7-7 8-12 9-12
cg_ryl_3_worlds_2019_0000001260,10-4 10-5 11-2 11-3 11-4 13-1 5-12 5-13 6-12 6-13 7-12 9-4
dwg_lk_4_worlds_2019_0000000429,1-13 11-10 11-9 12-10 12-11 12-9 2-3 3-3 3-4 4-7 4-8 5-6 7-8
cg_mmm_worlds_2019_0000000882,11-7 11-8 12-8 3-1 3-2 4-2 6-7 7-3 7-4 7-6 7-7 8-6 8-7
isg_spy_worlds_2019_0000000428,1-10 1-4 10-1 11-1 11-8 12-1 12-11 12-8 2-10 2-3 2-4 2-5 2-9 6-6 6-7 7-6 7-7 8-1 8-5 8-6 9-6
hka_isg_4_2019_0000000307,1-4 10-10 10-12 10-13 10-9 13-1 2-4 3-7 4-1 4-4 4-5 4-7 7-7 8-12 8-13 8-7 9-10 9-12 9-13
dwg_fla_worlds_2019_0000000328,11-11 11-12 12-11 2-1 2-2 3-1 3-2 4-1 5-2 5-8 6-7 6-8 7-6 8-1
fla_ryl_2_worlds_2019_0000000620,1-4 10-12 11-10 11-11 11-12 11-9 12-10 12-9 2-4 6-8 7-7 7-8 8-11
spy_uol_4_2019_0000000599,10-10 10-11 10-12 10-13 10-8 10-9 11-12 12-12 7-2 7-4 7-5 8-3 8-4 8-6 8-7 9-4 9-8 9-9
hka_isg_3_2019_0000001345,10-9 12-1 13-1 2-4 2-5 3-4 3-5 4-2 4-3 4-5 5-3 5-4 6-11 6-12 6-5 7-12 7-6 8-10 8-9 9-5
dwg_fla_worlds_2019_0000000620,10-7 12-10 12-11 13-10 13-11 2-2 2-3 3-1 3-2 3-3 4-1 4-2 4-4 5-8 6-7 6-8 7-10 7-3 7-4 8-10 8-9
mmm_uol_worlds_2019_0000000873,1-13 10-12 10-13 10-8 10-9 2-4 2-5 6-7 7-10 7-11 7-12 7-7 7-8 8-12 8-8 9-10 9-6 9-9
hka_isg_3_2019_0000001093,10-6 10-7 10-8 3-2 8-8 8-9 9-11 9-12 9-7 9-8 9-9
cg_ryl_2_worlds_2019_0000000070,10-5 10-6 11-11 11-12 12-10 12-11 12-12 2-2 3-2 4-1 5-5 5-6 7-6 7-7 8-6 8-7
hka_isg_2_2019_0000000129,10-12 11-11 11-12 12-11 12-12 3-1 3-2 4-1 6-5 7-4 7-5 7-6 7-7 8-4 8-5 8-6
dwg_lk_2_worlds_2019_0000000561,12-11 12-12 3-2 4-4 4-5 5-5 5-6 6-6
fla_ryl_2_worlds_2019_0000000300,1-3 10-9 11-11 12-10 12-11 12-12 12-9 2-2 2-3 7-6 7-7 8-5 8-6 8-7 8-8 9-11 9-7
dwg_lk_3_worlds_2019_0000000630,1-4 10-7 10-8 11-7 11-8 11-9 12-9 2-4
spy_uol_3_2019_0000000738,1-6 1-7 10-6 11-7 12-7 12-8 2-7 6-5 7-5 7-6 8-6 9-1 9-2 9-3 9-4 9-5
cg_ryl_2_worlds_2019_0000001167,1-13 11-11 12-11 3-6 3-7 4-6 4-7 8-7
dfm_spy_worlds_2019_0000000243,1-5 1-6 12-10 12-11 12-9 2-1 2-12 2-13 2-2 3-12 3-13 4-12 4-13 4-8 5-8 6-1 6-2 6-6 7-6
cg_mmm_worlds_2019_0000000496,1-11 1-12 10-4 12-11 12-12 2-8 3-2 3-3 3-8 3-9 4-1 4-2 4-6 6-5 6-6 6-8 7-5 7-6
spy_uol_5_2019_0000000582,10-11 10-12 3-2 3-3 3-4 4-1 4-2 6-7 6-8 9-12
dwg_lk_4_worlds_2019_0000000691,1-12 1-13 10-10 10-11 10-12 10-8 10-9 13-1 6-6 6-8 7-11 7-5 7-6 7-8 8-6 9-12 9-9
lk_mg_worlds_2019_0000000653,10-10 10-12 10-13 11-11 11-12 12-11 12-12 2-12 2-13 2-3 3-3 4-5 5-5 6-1 6-2 6-7 7-11 7-12 7-7 8-11 8-12 8-8 9-10
dwg_fla_worlds_2019_0000000078,0-4 1-3 1-4 1-5 1-7 1-8 10-12 11-11 11-12 12-11 2-3 2-6 2-7 6-7 7-6 7-7 7-8 8-6
cg_ryl_3_worlds_2019_0000000256,1-4 10-13 11-12 11-13 2-2 3-2 3-3 3-4 4-1 4-2 4-4 5-2 5-3 5-8 5-9 6-3 7-7
spy_uol_6_2019_0000000942,10-9 3-2 7-4 7-7 7-9 8-4 8-5 8-6 8-9 9-5 9-6 9-8 9-9
fla_ryl_worlds_2019_0000000334,1-12 10-10 10-7 10-8 10-9 11-11 11-12 12-10 12-11 2-11 2-12 2-2 3-1 3-2 4-2 7-6 7-7 9-9
spy_uol_6_2019_0000001358,10-4 10-5 11-4 11-5 13-8 3-6 3-7 5-6 5-7 6-2 6-3 6-7 7-7 7-8 9-4 9-5
hka_isg_1_2019_0000000744,12-10 12-9 6-1 6-2 7-1 7-2 7-6 7-7 7-8 8-11 8-2 8-6 8-7 8-8 9-11 9-6 9-7 9-8
dwg_lk_3_worlds_2019_0000000269,1-13 10-6 11-12 11-6 11-7 12-11 12-12 13-9 2-2 3-1 3-2 4-1 4-2 5-5 8-6 9-6
cg_mmm_worlds_2019_0000000279,10-10 10-11 10-12 10-4 11-10 11-11 11-12 12-10 12-11 2-1 2-2 3-1 3-2 6-7 7-10 7-4 7-5 7-7 9-4
fla_ryl_2_worlds_2019_0000000716,1-2 1-3 10-12 11-11 11-12 12-11 2-2 2-3 3-10 5-12 5-7 5-8 6-12 6-7 7-10 7-7 8-8 8-9 9-9
fla_ryl_3_worlds_2019_0000000878,12-2 7-6 8-6 9-5 9-6
cg_ryl_2_worlds_2019_0000000087,12-10 12-11 12-12 13-10 13-11 3-2 4-1 4-2 7-2 7-3 7-4 7-5 7-6 8-6 8-7
cg_mmm_worlds_2019_0000000051,11-11 12-10 12-11 2-2 2-3 6-2 6-9 7-6 8-5 8-6
dwg_fla_worlds_2019_0000000352,1-12 1-13 10-12 10-13 2-6 3-1 3-2 3-6 4-1 4-13 5-12 5-13 5-7 5-8 6-4 6-7 7-12 7-13 7-3 7-4 8-12 8-13 8-5 9-12
spy_uol_4_2019_0000001582,4-8 5-7 5-8 5-9 6-10 6-9 7-10 7-11 9-10 9-9
dwg_lk_4_worlds_2019_0000000464,10-6 11-11 11-6 12-10 12-11 2-13 2-2 2-3 3-2 7-7 8-9
hka_lk_worlds_2019_0000000903,1-3 10-9 11-7 11-8 11-9 2-3 4-1 7-7 7-9 8-7 8-8 8-9 9-8 9-9
isg_spy_worlds_2019_0000000489,11-10 12-10 12-9 2-2 2-3 3-2 3-3 4-2 6-7 7-6 7-7 7-8 8-6 8-7 8-8 8-9 9-7 9-8
hka_isg_2_2019_0000000095,10-12 10-13 11-12 13-1 2-2 3-2 3-6 4-2 6-2 6-3 7-6 7-7
spy_uol_6_2019_0000001256,10-6 2-3 3-5 4-5 5-4 5-5 5-6 6-5
dwg_ryl_worlds_2019_0000000507,11-12 12-10 12-11 12-9 13-10 13-8 13-9 2-2 2-3
spy_uol_5_2019_0000000767,11-11 12-10 12-11 12-6 12-7 13-1 8-1 8-6 8-8 9-8 9-9
spy_uol_3_2019_0000000921,10-7 11-7 11-8 12-7 6-2 6-3 7-3 8-3 8-6 8-7
cg_uol_worlds_2019_0000000250,10-11 10-12 11-11 11-3 12-3 12-4 12-6 2-1 3-1 3-11 3-12 4-1 5-8 6-7 6-8 7-11 7-12 9-12
dwg_lk_4_worlds_2019_0000000728,10-12 10-7 10-8 11-8 2-2 2-3 4-6 4-8 4-9 5-5 5-6 5-8 5-9 6-7 7-11 7-4 7-5 7-6 7-7 8-5
cg_ryl_2_worlds_2019_0000001107,13-3 2-2 2-3 3-2 3-3 5-4 6-4 7-3 7-4 7-6 7-7 8-4 8-5 8-6 8-7 9-6 9-7
cg_ryl_3_worlds_2019_0000001310,10-7 11-3 2-10 2-11 3-3 6-1 6-2 7-1 7-2 7-4 7-5 8-2 8-3 8-4 8-5 9-12 9-3
dwg_lk_3_worlds_2019_0000000996,11-1 11-12 11-7 11-9 12-1 12-11 12-12 4-4 5-10 5-4 5-5 5-9 6-3 6-4 6-5 7-7 8-6 9-6 9-7
dfm_spy_worlds_2019_0000000147,10-11 10-12 11-11 11-12 12-10 12-11 12-12 2-1 3-1 3-4 4-1 5-8 6-7 6-8 7-7 7-8 9-10 9-11
cg_uol_worlds_2019_0000000671,10-10 10-11 11-10 11-11 11-12 11-7 12-11 12-12 2-2 2-3 3-1 3-2 4-1 4-2 6-6 6-7 7-6 7-7
fla_ryl_worlds_2019_0000001123,1-2 10-10 11-10 11-11 11-12 11-9 2-11 2-2 5-8 5-9 9-11
lk_mg_2_worlds_2019_0000001228,12-6 12-7 13-5 13-6 4-4 5-4 5-5 7-6 7-7 8-6
hka_lk_2_worlds_2019_0000000557,1-3 11-11 11-12 12-11 12-12 2-2 2-3 3-2 6-2 7-2 7-6 7-7 7-8 7-9 8-6
cg_ryl_2_worlds_2019_0000001038,11-10 12-5 13-5 2-2 2-3 2-6 2-7 3-2 4-8 4-9 5-8 5-9 6-2 6-7 6-8 7-2 7-6 8-6 8-8 9-6
spy_uol_6_2019_0000001428,10-4 10-8 10-9 11-2 11-9 12-6 12-7 12-8 2-11 3-11 3-12 6-4 7-4 8-1 8-2 8-5 9-1 9-2 9-3 9-5
cg_uol_worlds_2019_0000000204,1-3 1-4 11-10 11-11 12-10 12-11 2-3 2-4 3-3 3-4 6-6 6-7 7-4 7-5 7-6 7-7 8-7 9-7 9-8
cg_uol_worlds_2019_0000000614,2-4 4-5 4-6 5-5 5-6 6-6 7-10 7-6 7-9 9-9
dwg_lk_2_worlds_2019_0000000803,12-8 2-11 2-12 2-2 3-11 3-12 3-2 5-2 5-8 5-9 6-2 6-3 6-4 6-7 6-8 7-4 7-5 8-5 8-6
cg_ryl_1_worlds_2019_0000000653,10-7 13-1 3-4 4-10 4-4 4-5 4-6 4-7 5-9 6-8 6-9 8-5 8-6 8-7 9-7 9-8
dwg_lk_4_worlds_2019_0000000347,11-10 11-9 12-10 12-9 2-2 2-3 2-7 3-3 3-7 5-5 6-5 6-6 6-7 7-7
dwg_lk_4_worlds_2019_0000000884,1-8 1-9 3-10 3-6 3-9 4-10 4-9 6-10 6-11 7-12 7-13 8-12 9-12
spy_uol_2_2019_0000000460,11-10 11-11 12-10 12-11 12-8 12-9 13-8 13-9 2-1 2-2 6-3 7-3
spy_uol_6_2019_0000001193,2-9 3-10 3-9 4-10 4-5 5-4 5-5 7-8 8-8
cg_ryl_2_worlds_2019_0000000347,12-10 12-11 5-5 5-6 6-5 6-6 7-5
fla_ryl_2_worlds_2019_0000000878,10-12 10-13 3-1 3-2 3-3 3-6 3-7 4-3 4-6 5-3 5-4 5-5 5-6 6-4 6-9 7-10 7-7 7-9 8-12 8-6 8-7 9-12
spy_uol_4_2019_0000000510,11-6 11-7 12-10 12-11 13-10 13-9 2-3 2-8 3-2 3-3 3-8 4-1 4-2 4-3 6-5 6-6 7-6 8-6
cg_ryl_1_worlds_2019_0000001137,10-8 10-9 13-1 4-5 5-5 6-1 6-2 6-6 6-7 7-2 7-6 7-7 7-8 8-6 9-8 9-9
hka_isg_4_2019_0000000609,10-12 4-1 4-2 5-2 6-2 7-1 7-12 7-2 7-6 7-7 8-10 8-11 8-12 8-6 8-7 9-10 9-11 9-12
fla_ryl_2_worlds_2019_0000000676,11-11 11-12 11-9 12-11 12-12 2-4 2-5 3-3 6-12 6-8 7-10 7-11 7-12 7-7 7-8 7-9 8-10 8-12 8-9
cg_ryl_2_worlds_2019_0000001075,10-6 10-7 11-2 11-3 12-3 2-5 4-3 4-4 5-3 5-4 5-5 5-9 6-5 6-6 8-5 8-6 8-8
spy_uol_6_2019_0000001529,10-1 11-1 12-1 4-4 4-5 5-4 5-5 6-5 7-4 7-5 8-4 8-5 9-5
hka_isg_4_2019_0000001027,10-11 11-11 11-12 12-11 12-12 3-2 5-4 6-10 6-2 6-3 6-7 6-8 7-6 7-7 8-4 9-4
spy_uol_2_2019_0000000295,10-11 10-12 10-13 11-10 11-11 11-12 11-13 11-8 12-11 12-12 3-2 4-2 8-6 8-7 8-8 9-8 9-9
lk_mg_worlds_2019_0000000450,10-12 10-13 11-12 11-13 3-2 3-7 3-8 4-1 4-2 4-7 4-8 6-8 7-5 7-6 7-8 9-12 9-9
hka_lk_2_worlds_2019_0000000187,10-5 10-6 11-11 11-12 12-11 12-12 3-2 4-1 4-2 4-3 5-2 5-3 7-6 7-7 8-6 9-6
isg_spy_worlds_2019_0000000799,0-13 1-13 12-1 2-11 3-11 4-8 4-9 5-8 7-11 7-12 8-11 8-12 8-8 8-9 9-10 9-11 9-9
dwg_fla_worlds_2019_0000000471,11-7 12-7 2-10 2-9 6-6 6-8 7-10 7-6 7-7 7-8 8-1 8-3 8-4 8-9 9-12 9-3 9-4 9-5
fla_ryl_3_worlds_2019_0000000635,11-10 11-11 11-12 12-11 12-12 13-1 13-4 3-2 4-2 6-7 6-8 7-9 8-7
cg_mmm_worlds_2019_0000000350,12-10 12-11 12-12 12-9 13-1 13-10 13-11 13-9 4-1 4-2 5-1 5-2 6-8 7-6 7-7 8-11
hka_isg_1_2019_0000000398,1-10 1-11 10-12 11-12 11-9 4-1 4-2 5-8 6-10 6-8 6-9 8-12 8-8 8-9 9-12
hka_isg_3_2019_0000001551,10-4 5-2 8-4 8-5 8-6 9-6
fla_ryl_3_worlds_2019_0000000940,1-4 1-7 1-8 11-6 11-7 12-10 12-6 12-9 2-4 5-4 8-5 8-6 9-4 9-5 9-6
spy_uol_2_2019_0000000851,12-10 12-11 12-12 12-9 13-11 4-1 5-8 6-8 7-7 8-10 8-7 8-8 8-9 9-10 9-9
cg_ryl_2_worlds_2019_0000000972,10-4 10-7 10-9 11-1 11-2 11-7 12-1 12-2 3-4 4-4 7-6 7-7 8-5 8-6 9-4 9-5 9-6 9-7
spy_uol_4_2019_0000000653,10-12 10-3 10-7 11-3 3-2 4-3 4-4 5-8 5-9 7-13 8-1 8-12 8-13 8-2 8-9 9-7
hka_isg_2_2019_0000001108,11-7 12-10 12-7 12-9 5-4 6-3 6-4 7-3 7-4 8-5
lk_mg_2_worlds_2019_0000001066,10-12 10-9 2-3 2-4 3-6 5-4 5-6 5-7 6-4 6-5 6-6 6-7 7-7 7-8 8-7 8-8 9-8 9-9
fla_ryl_2_worlds_2019_0000001437,1-12 1-13 2-5 5-4 5-6 5-7 5-8 6-12 6-2 6-3 6-7 7-10 7-2 7-6 8-10 8-12 8-13 9-12 9-5
spy_uol_3_2019_0000000375,11-11 11-12 13-2 13-3 2-3 4-3 5-1 5-2 5-5 6-2 6-5 8-1 8-2
dwg_lk_4_worlds_2019_0000000750,10-11 10-12 10-9 2-6 2-7 3-2 3-3 3-6 3-7 4-10 4-8 4-9 5-8 5-9 6-2 6-3 6-9 7-9 9-12
fla_ryl_3_worlds_2019_0000000336,10-9 12-10 12-11 13-0 13-1 13-10 13-11 4-1 4-2 8-6 8-8 9-7 9-8 9-9
hka_lk_2_worlds_2019_0000000417,12-10 12-11 12-12 12-9 13-10 2-2 2-3 3-2 7-7 8-11 8-12
cg_ryl_1_worlds_2019_0000000236,10-11 10-12 10-13 11-12 11-13 2-2 2-3 4-1 6-7 6-8 8-13 9-11 9-13
hka_lk_worlds_2019_0000000727,1-12 10-0 10-1 10-6 10-8 11-11 11-8 12-11 13-2 2-1 2-11 2-12 2-2 3-1 3-2 5-7 5-8 6-8 7-6 8-5 8-6 9-6
hka_lk_worlds_2019_0000000619,10-1 11-11 11-12 12-1 12-11 12-2 13-2 2-11 2-2 4-1 5-7 6-7 7-6 8-3 8-6
spy_uol_2_2019_0000000586,10-6 10-9 11-10 12-10 12-11 2-3 2-4 3-1 3-2 3-3 4-1 6-7 8-7 9-11 9-9
spy_uol_4_2019_0000000884,11-3 11-4 12-4 12-5 6-4 6-5 7-5
fla_ryl_2_worlds_2019_0000000404,1-2 1-3 10-11 10-12 11-11 11-12 2-3 6-7 6-9 7-3 7-4 7-6 7-7 7-9 8-6 9-12
cg_ryl_2_worlds_2019_0000000991,11-7 12-11 2-2 2-3 3-2 3-5 3-6 4-6 6-10 6-8 6-9 7-10 7-6 7-7 7-8 7-9 8-7 8-8 9-7
spy_uol_4_2019_0000000655,10-3 10-4 10-7 10-8 3-2 3-3 4-2 4-3 5-10 5-9 6-12 6-8 6-9 7-1 7-2 7-8 7-9 8-12 8-13 9-12 9-3 9-4
hka_lk_worlds_2019_0000000609,10-12 11-10 11-12 11-9 12-0 12-1 12-10 12-9 2-2 3-1 3-2 4-1 4-4 4-5 6-6 6-7 7-4 8-4 8-5
dwg_lk_2_worlds_2019_0000000101,10-12 10-13 11-11 11-12 11-13 2-2 3-2 6-6 6-9 7-4 7-5 7-6 7-8 7-9 8-4 8-5 8-6
hka_lk_worlds_2019_0000000680,10-11 10-12 10-13 3-0 3-1 4-1 5-7 6-1 6-7 7-1 7-8 8-10 8-8 9-10 9-11 9-12 9-13
spy_uol_4_2019_0000000263,11-10 11-11 12-10 12-11 12-9 3-1 3-10 3-11 3-2 3-7 4-1 4-10 4-11 4-2 5-7 6-7 7-3 7-4 7-7 7-9 8-9
spy_uol_4_2019_0000001293,10-4 12-10 12-9 6-3 7-1 7-3 8-3 8-5 9-3 9-4 9-5
spy_uol_4_2019_0000000762,11-8 11-9 12-10 12-8 13-1 13-10 4-2 5-2 5-5 6-5 6-6 7-7 8-6 9-5 9-6 9-7
fla_ryl_2_worlds_2019_0000001391,13-6 13-7 5-5 6-7 6-8 7-5 7-8 8-3 8-4 8-9 9-3 9-4 9-5 9-6
spy_uol_4_2019_0000000588,12-10 12-11 12-9 13-9 6-1 6-2 7-1 7-11 7-2 7-6 8-5 8-6 9-5 9-6 9-7 9-8
