image_name,tags
fla_ryl_3_worlds_2019_0000000048,1-2 1-3 10-11 11-11 2-2 2-3 5-3 5-7 6-2 6-3 6-6 6-7 7-6 7-7
fla_ryl_2_worlds_2019_0000001059,10-5 11-11 11-2 11-5 11-6 11-9 12-2 12-4 12-5 13-5 6-5 6-6 7-4 7-5 7-6 7-7 7-8
dwg_lk_worlds_2019_0000000163,10-11 10-12 2-12 3-2 3-3 3-6 4-3 4-6 4-7 7-7
spy_uol_4_2019_0000000222,11-11 12-1 12-11 12-9 13-1 13-9 2-3 4-1 4-2 5-2 6-6 6-7 7-6 7-7
lk_mg_worlds_2019_0000000589,4-1 4-2 4-3 4-4 6-7 6-8 7-7 7-8 8-10 8-12 8-7 8-9 9-10 9-12 9-13
cg_ryl_1_worlds_2019_0000000628,10-10 10-9 11-10 11-9 13-9 3-2 3-3 4-5 5-5 5-6 6-5 6-6 6-7
hka_mg_worlds_2019_0000000254,10-6 10-7 11-11 12-10 12-11 2-3 3-3 5-8 6-8 8-8 8-9 9-6 9-9
hka_isg_3_2019_0000001594,12-8 12-9 3-3 3-4 6-2 6-3 7-2 7-3 7-5 8-5 9-4 9-5
cg_ryl_2_worlds_2019_0000000719,10-0 11-0 11-11 11-12 12-11 12-12 12-8 12-9 13-0 4-0 4-3 5-3 6-0 7-0 8-6 8-7 9-0
fla_ryl_2_worlds_2019_0000000286,1-3 1-4 11-9 12-9 2-3 2-4 7-6 7-7 8-7 9-7
fla_ryl_worlds_2019_0000000728,11-11 4-4 5-10 5-4 6-4 7-7 7-8 8-8
hka_mg_worlds_2019_0000000535,10-10 10-12 10-13 10-9 2-3 2-4 3-3 3-4 5-2 5-6 6-7 6-8 7-7 9-10 9-12 9-9
fla_ryl_2_worlds_2019_0000000453,12-10 12-11 13-10 2-3 4-6 5-5 6-6 6-7 7-2 8-7 9-7
lk_mg_worlds_2019_0000000074,11-12 12-11 12-12 12-13 13-11 2-2 2-3 3-2 3-3 3-4 7-7 7-8 8-7
spy_uol_4_2019_0000001381,10-10 10-11 10-8 11-7 11-8 7-6 8-3 8-4 8-5 8-6 9-10 9-11 9-5
dwg_ryl_worlds_2019_0000000320,1-12 10-10 10-11 11-10 11-11 12-10 2-12 3-2 4-1 4-2 8-6 8-8 8-9 9-7
spy_uol_5_2019_0000000455,10-11 10-12 10-13 3-2 3-3 3-4 4-2 5-2 7-7 9-12
fla_ryl_2_worlds_2019_0000000747,10-10 10-7 10-9 12-11 13-1 13-2 3-2 3-3 7-8 7-9 9-7 9-9
hka_isg_3_2019_0000000252,10-7 11-10 11-11 11-7 11-8 11-9 12-10 12-11 12-8 12-9 2-2 3-1 3-2 7-6 7-7 8-6
hka_isg_1_2019_0000000676,11-12 4-4 4-5 4-6 4-7 6-4 8-6 8-7
lk_mg_worlds_2019_0000000918,10-8 10-9 12-10 13-10 5-2 5-3 6-2 6-3 7-7 7-8 9-6 9-8
cg_ryl_3_worlds_2019_0000000701,11-10 12-10 12-11 3-5 3-6 3-7 4-6 4-7 6-7 7-7 8-6 8-7
fla_ryl_worlds_2019_0000000284,11-11 11-12 12-11 3-12 3-2 7-6 8-6
spy_uol_4_2019_0000000444,12-10 12-11 12-12 2-3 3-3 6-7 6-8 7-5 7-8 8-7 8-8
spy_uol_2_2019_0000000812,10-10 10-11 10-12 10-13 10-9 11-10 11-11 11-12 11-9 12-11 9-10
fla_ryl_3_worlds_2019_0000000999,11-7 12-6 12-7 13-6 13-7
fla_ryl_worlds_2019_0000000337,10-10 10-9 11-10 11-8 11-9 12-10 13-10 13-9 4-1 4-10 4-11 4-2 5-1 8-6 9-6
dwg_lk_3_worlds_2019_0000000847,10-4 10-5 10-6 11-6 2-8 3-8 9-5
mmm_uol_worlds_2019_0000000964,2-11 2-12 3-7 4-6 4-7 4-8 5-5 5-6 5-7 6-5 6-6 6-8
dwg_fla_worlds_2019_0000000523,1-6 1-7 12-10 12-9 13-10 13-9 2-5 2-6 2-7 3-5 4-7 5-6 6-6 6-7 7-7
dwg_lk_worlds_2019_0000001280,11-7
dfm_spy_worlds_2019_0000000402,10-8 11-9 2-12 2-3 3-3 4-3 5-3 7-5 8-6
hka_isg_3_2019_0000001543,10-6 10-7 10-8 11-7 11-8 5-2 6-2 7-4 7-5 8-4 8-5
dwg_lk_3_worlds_2019_0000001058,12-6 13-6 2-3 2-4 3-10 3-11 3-3 4-12 4-6 4-7 6-9 7-9
hka_isg_3_2019_0000000053,10-7 10-8 10-9 3-4 9-7 9-8
dwg_lk_3_worlds_2019_0000000742,2-4 2-5 3-3 3-4
lk_mg_2_worlds_2019_0000001271,10-7 2-1 2-2 2-6 3-10 3-2 3-6 3-7 4-10 6-10 6-7 7-10
dwg_fla_worlds_2019_0000000919,1-6 2-6 6-7 6-8 7-7 7-8 8-7
hka_mg_worlds_2019_0000000241,10-6 10-7 12-10 12-9 13-10 13-9 3-2 6-7 7-7 9-6 9-7
cg_ryl_2_worlds_2019_0000000682,10-0 10-7 10-8 11-9 12-0 12-3 13-0 13-3 4-0 5-0 6-0 6-4 7-0 7-3 7-4 7-8 8-7 8-8 9-0 9-8
fla_ryl_3_worlds_2019_0000000252,0-3 1-3 11-10 11-11 12-10 12-11 4-5 4-6 5-7 5-8 6-7 6-8
fla_ryl_worlds_2019_0000000090,11-11 12-10 12-11 13-10 13-9 3-1 4-1 5-1 7-7 7-8 7-9 8-6
spy_uol_3_2019_0000000259,11-11 11-8 11-9 12-10 12-11 3-2 3-3 4-2 7-7 8-7
spy_uol_2_2019_0000000459,12-10 12-8 12-9 13-8 2-2 3-2 6-3 6-4 7-3 7-4
spy_uol_5_2019_0000000762,10-1 10-2 11-11 12-10 12-11 12-4 12-5 13-10 7-7 7-8 8-5 8-8
dwg_lk_2_worlds_2019_0000000465,10-11 11-11 11-2 11-3 12-1 12-10 12-11 4-1 4-2 6-6 6-7 8-6
cg_ryl_1_worlds_2019_0000000719,4-1 4-4 4-5 5-5 5-7 6-7 7-7 7-8 8-6 8-7
hka_isg_1_2019_0000000200,11-7 11-8 12-10 12-9 2-2 2-3 2-4 3-3 4-8 4-9 6-7 6-8 7-7 7-8
dfm_spy_worlds_2019_0000001161,12-10 13-10 13-8 13-9 2-5 2-6 7-7 8-6 8-7 8-8 8-9 9-6 9-7 9-8
cg_uol_worlds_2019_0000000338,11-11 12-11 4-1 5-1 6-7 7-6
fla_ryl_worlds_2019_0000001016,2-4 3-4 4-10 4-9 5-10 5-4 5-8 5-9 6-4 6-5 6-7 6-8 7-5 7-6 7-7 7-8
mmm_uol_worlds_2019_0000000160,10-10 10-9 11-10 11-9 12-10 12-9 2-2 2-3 2-6 3-2 3-3 3-6 7-7 8-5 8-6 8-7 8-8
hka_lk_2_worlds_2019_0000000505,1-4 10-12 10-13 10-7 2-4 3-2 3-4 6-7 6-8 7-7 9-12 9-13
fla_ryl_3_worlds_2019_0000000687,1-12 1-3 1-4 10-7 11-7 12-10 12-7 13-10 13-7 13-9 2-3 4-6 5-6 5-7 6-6
lk_mg_worlds_2019_0000000529,1-4 1-5 10-11 10-12 10-13 11-12 11-13 2-4 4-6 5-5 5-6 5-7 6-8 7-8
hka_isg_1_2019_0000000049,11-10 11-11 12-10 12-11 2-2 2-3 2-6 3-6 3-7 6-7 7-6 7-7 7-9
hka_lk_worlds_2019_0000000491,10-6 12-10 13-10 13-11 3-1 3-2 4-1 8-6 9-6
spy_uol_4_2019_0000001206,10-2 10-7 11-7 6-6 6-7 7-7 8-7 9-5
dwg_fla_worlds_2019_0000000827,10-10 10-11 2-3 2-4 3-4 6-7 7-8 9-10 9-9
hka_lk_2_worlds_2019_0000000374,11-10 11-11 12-10 12-9 3-2 4-1 4-2 5-2 5-3 6-2 6-3 7-6 7-7 9-9
isg_spy_worlds_2019_0000000601,10-9 11-8 11-9 12-10 12-11 12-8 12-9 13-11 3-2 3-3 4-2 4-3 7-7
cg_ryl_3_worlds_2019_0000000773,11-10 11-9 3-6 6-6 6-7 6-8 7-6 7-7 7-8 8-8 9-8
hka_isg_2_2019_0000001176,12-8 12-9 6-3 7-3 7-4 7-5 8-3 8-5 8-6
spy_uol_6_2019_0000000139,11-11 12-10 12-11 13-10 2-3 2-4 3-3 6-3 7-3 7-4 8-6
hka_isg_3_2019_0000000580,10-9 11-11 12-2 13-1 13-2 13-3 4-1 4-2 5-1 5-2 6-6 6-7 7-6 9-8 9-9
hka_isg_3_2019_0000000915,12-10 12-11 4-6 6-2 7-2 8-6 9-6 9-7
lk_mg_2_worlds_2019_0000000682,11-10 12-10 6-10 6-9 8-4 8-5 9-12
mmm_uol_worlds_2019_0000000268,1-13 1-9 10-10 10-9 12-10 2-9 8-6 9-10 9-9
hka_isg_3_2019_0000001314,11-10 11-11 5-5 6-2 6-3 6-4 6-5 7-4 7-5 8-4 8-5 8-6
spy_uol_3_2019_0000000032,3-5 3-6 7-10 7-7 7-8 7-9 8-8 8-9
cg_ryl_3_worlds_2019_0000001306,1-13 10-3 10-4 3-4 3-5 4-4 4-5 5-2 6-2 6-5 6-6 7-3 7-4 7-5 7-6 8-12 8-3 8-4
lk_mg_2_worlds_2019_0000000787,11-11 2-12 2-13 4-1 4-2 5-1 5-2 5-8 6-6 7-11 7-6 8-11 8-5 8-6 9-5 9-6
hka_isg_3_2019_0000000901,10-3 10-5 11-2 11-3 12-4 2-2 2-3 3-2 3-3 3-5 8-5 9-4 9-5
hka_isg_2_2019_0000000620,10-7 11-11 12-10 12-11 2-4 3-2 3-3 7-6 8-6 8-7
cg_ryl_1_worlds_2019_0000000128,10-12 10-13 11-12 2-2 2-3 3-2 3-3 6-9 7-7 7-9 8-7 9-12
hka_lk_worlds_2019_0000000810,7-6 8-12 8-6 8-8 8-9 9-11 9-12 9-2 9-3 9-5 9-6 9-8 9-9
hka_isg_3_2019_0000000376,1-4 10-11 11-10 11-11 12-10 12-11 12-12 2-3 2-4 6-7 6-8 7-6 7-7 8-7 9-7 9-8
dwg_lk_worlds_2019_0000001474,5-8 5-9 6-8 6-9
fla_ryl_2_worlds_2019_0000000642,10-6 11-6 12-10 12-6 12-7 12-9 2-2 2-3 3-2 3-3 4-1 4-2 5-1 5-2 8-6 8-7 9-6 9-7
hka_lk_worlds_2019_0000000665,10-8 11-11 13-0 4-2 8-6 8-8 9-6 9-8 9-9
hka_isg_3_2019_0000000644,10-12 2-2 2-3 3-1 3-2 3-3 4-2 4-3 5-3 6-7 7-11 7-12 8-11 8-12 9-12
fla_ryl_2_worlds_2019_0000001098,12-11 12-12 5-3 5-4 5-5 6-7 6-8 6-9 7-7 7-8 8-7 8-8 8-9
spy_uol_4_2019_0000001390,10-6 11-6 11-7 6-2 6-3 7-12 8-2 8-5 8-8 8-9 9-4 9-5
hka_mg_worlds_2019_0000000629,10-10 11-10 2-2 2-3 3-2 4-5 5-5 6-6 7-5 7-6
dfm_spy_worlds_2019_0000000717,10-10 10-11 10-9 11-10 11-11 11-9 12-10 3-2 9-9
cg_mmm_worlds_2019_0000000637,12-10 12-9 13-10 13-9 2-3 2-4 2-5 3-2 3-3 3-4 3-5 4-4 4-5 5-4 5-5 5-6 5-7 6-7 7-6 7-7
cg_ryl_1_worlds_2019_0000000343,1-9 10-8 10-9 11-11 11-8 11-9 12-11 2-9 7-7 7-8 8-6 8-7 9-12
spy_uol_2_2019_0000000130,10-12 10-9 11-11 11-12 3-2 4-2 8-6 9-9
dwg_ryl_worlds_2019_0000000727,10-10 10-9 11-10 11-11 12-10 12-11 6-3 6-4 7-4 7-6 7-7 7-8 7-9 8-2 8-7 8-9 9-5 9-6
cg_ryl_1_worlds_2019_0000000410,11-9 12-10 12-9 6-5 6-7 7-2 7-3 7-5 7-6 8-5 8-6 8-8 9-7 9-8
spy_uol_4_2019_0000000851,10-11 10-8 11-7 11-8 5-3 6-3 8-5 8-6 8-7 9-11 9-5
spy_uol_6_2019_0000000888,11-7 2-2 2-3 3-2 3-3 7-7 7-8 7-9 8-7 8-8 8-9 9-8 9-9
hka_isg_1_2019_0000000393,1-12 1-13 10-12 11-11 11-12 4-10 6-8 6-9 7-11
spy_uol_4_2019_0000000229,10-1 11-11 12-1 12-2 12-9 2-3 3-2 3-3 6-7 7-6 7-7
dfm_spy_worlds_2019_0000000750,10-9 11-11 11-12 3-6 4-7 5-10 6-6 6-7 7-6 7-7 8-7 9-7
hka_isg_3_2019_0000001582,12-8 5-2 7-5 7-6 7-7 8-3 8-4 8-5 8-8 8-9 9-4 9-8 9-9
lk_mg_2_worlds_2019_0000001007,10-10 10-11 11-10 3-2 5-4 5-5 6-7 7-6 7-7 8-6 8-7 8-8 8-9 9-8 9-9
hka_lk_2_worlds_2019_0000000027,10-9 12-10 12-6 12-7 4-3 6-5 7-5 7-6 7-7
dwg_lk_3_worlds_2019_0000000436,10-11 10-12 2-3 2-4 3-2 3-3 6-5 6-7 7-5 7-7 8-7 9-10 9-11
cg_mmm_worlds_2019_0000001179,10-2 10-3 10-4 10-5 5-8 8-2 8-3 9-2 9-3 9-4
hka_isg_4_2019_0000001060,11-11 11-12 12-11 12-12 2-3 2-4 3-4 4-5 4-6 5-5 5-6 5-7 5-8 7-6 8-6
lk_mg_worlds_2019_0000000219,1-4 11-12 12-11 12-12 13-11 2-4 4-8 4-9 5-9 6-8 7-13 7-7 7-8 8-13
fla_ryl_3_worlds_2019_0000000817,1-3 10-12 11-12 11-8 12-12 2-2 2-3 7-6 7-7 8-6 8-7 9-7
hka_isg_3_2019_0000001375,6-12 6-5 6-6 6-7 7-12 7-7 8-10 9-10
hka_isg_4_2019_0000000614,10-11 10-12 11-11 11-12 3-2 4-2 7-10 7-2 7-3 7-6 7-7 7-9 8-2 8-6 8-7
mmm_uol_worlds_2019_0000000644,4-2 5-2 6-12 6-13 6-2 6-7 6-8 7-12 7-13 7-7
lk_mg_worlds_2019_0000000109,10-13 11-12 11-13 12-11 12-12 2-2 2-3 3-2 3-3 5-10 6-10 6-9 7-7 7-8 8-7
cg_ryl_3_worlds_2019_0000000993,10-6 10-7 11-6 12-9 13-9 4-0 4-4 5-3 5-4 5-5 9-6
hka_lk_worlds_2019_0000000193,11-11 11-8 12-10 12-11 12-4 12-8 12-9 13-10 13-9 4-1 5-1
dwg_lk_worlds_2019_0000000398,1-13 12-8 2-5 3-3 6-7 6-8 6-9 7-7 7-8 7-9 8-7
hka_isg_2_2019_0000001162,11-12 11-2 11-3 7-4 8-3 8-4 9-4
hka_mg_worlds_2019_0000000143,10-10 10-11 10-12 10-13 10-9 11-11 11-12 2-2 2-3 2-4 6-7 6-8 7-7 7-8
cg_mmm_worlds_2019_0000000349,12-10 12-11 12-9 13-10 13-11 13-9 4-1 4-2 5-1 5-2 6-7 6-8 8-11
cg_ryl_2_worlds_2019_0000001161,10-0 10-7 11-0 11-11 12-0 13-0 4-0 4-6 5-6 6-0 6-5 6-6 7-0 7-6 8-6 9-0 9-6 9-7
spy_uol_4_2019_0000000677,10-6 11-7 11-8 5-1 5-2 6-7 6-8 7-7 7-8 9-7 9-8
dwg_lk_2_worlds_2019_0000000151,10-12 10-13 11-11 11-12 3-2 4-2 4-3 6-7 6-8 7-2 7-3 7-7 7-8
hka_isg_2_2019_0000000018,12-1 6-4 7-9 8-10 8-6 8-7 8-9
dwg_fla_worlds_2019_0000000404,10-11 10-12 4-2 5-2 6-7 7-7 8-8 9-10 9-9
spy_uol_6_2019_0000001185,12-1 12-2 5-4 5-5 6-5 6-6 6-7 9-9
dwg_lk_4_worlds_2019_0000000402,1-4 10-11 10-12 11-11 11-12 2-12 2-3 2-4 3-12 3-13 6-7 6-8 7-11
dwg_fla_worlds_2019_0000000364,10-12 10-6 11-11 11-12 12-10 12-11 3-2 3-3 6-7 6-8 7-7 8-8 9-6
cg_ryl_1_worlds_2019_0000000692,1-12 1-3 1-4 2-12 2-3 2-4 5-6 5-7 5-8 6-8 7-6 7-7 7-8
cg_mmm_worlds_2019_0000000884,1-12 3-2 4-2 6-6 6-7 7-6 7-7 8-6 8-7 8-8
dwg_ryl_worlds_2019_0000000583,1-8 1-9 11-10 11-11 12-11 2-8 2-9 6-7 7-7 8-11 9-11
hka_isg_1_2019_0000000785,1-12 1-13 11-12 2-13 2-6 3-13 8-11 8-12
spy_uol_6_2019_0000001510,7-5 7-6 8-5 8-6 9-5 9-6
dfm_spy_worlds_2019_0000000720,10-10 10-11 10-9 11-10 11-9 12-10 12-9 3-2 9-11
hka_lk_worlds_2019_0000000886,10-6 10-7 3-2 4-2 7-11 8-11 8-12 9-5 9-6 9-7 9-8
dwg_lk_2_worlds_2019_0000000486,10-12 11-10 11-11 11-12 12-10 12-11 3-2 3-3 4-2 7-5 7-6 8-4 8-5
spy_uol_5_2019_0000000710,12-10 12-11 2-3 2-5 3-3 3-5 4-5 4-6 5-6 5-7 5-8 6-6 6-7 6-8
hka_lk_worlds_2019_0000000955,10-8 10-9 11-8 11-9 12-5 12-8 8-6 8-7 9-8
hka_isg_2_2019_0000000152,10-9 11-9 12-9 13-9 3-2 4-1 4-2 5-2 5-3 6-7 6-8 7-7
dfm_spy_worlds_2019_0000001051,11-11 12-10 12-11 7-7 8-7 8-8 9-7 9-8
dwg_ryl_worlds_2019_0000000704,1-12 10-11 10-12 10-9 11-11 11-12 2-10 2-11 2-12 3-10 3-11 4-1 4-2 5-7 6-7 6-8 8-12 9-12 9-9
spy_uol_2_2019_0000001130,4-4 4-5 5-4 5-5 6-6
cg_ryl_2_worlds_2019_0000000443,10-0 11-0 12-0 12-10 13-0 13-10 3-6 3-7 4-0 4-7 5-6 5-7 6-0 7-0 7-8 8-8 9-0
mmm_uol_worlds_2019_0000000421,1-8 11-11 12-10 12-11 2-8 3-2 4-1 4-2 6-7 6-8 7-7 7-8 8-11 8-7 8-8 9-12
dwg_lk_2_worlds_2019_0000000529,12-10 3-2 4-4 4-5 4-6 5-5 5-6 6-7 6-8 7-7
hka_isg_3_2019_0000001520,12-2 4-10 4-9 5-10 5-9 6-10 6-9
spy_uol_5_2019_0000001618,10-8 10-9 12-10 12-11 12-9 5-9 8-8 8-9 9-8 9-9
cg_ryl_3_worlds_2019_0000001246,10-4 11-3 11-4 2-4 3-4 7-12 7-13 9-4
fla_ryl_2_worlds_2019_0000000708,10-10 11-10 11-11 2-2 2-3 3-3 6-7 7-10 7-7 7-8 7-9
hka_isg_3_2019_0000000380,11-10 11-11 12-10 12-11 2-3 2-4 3-3 6-7 7-7 8-7 9-7 9-8
dwg_fla_worlds_2019_0000000988,11-2 12-5 3-3 7-3 8-2 8-3
lk_mg_2_worlds_2019_0000000052,11-11 11-12 12-11 12-12 3-3 3-4 4-3 4-4 5-4 6-3 6-4 7-7 8-7
spy_uol_5_2019_0000000473,10-12 11-11 11-12 12-12 3-2 3-3 6-2 6-3 7-3 7-7 7-8 8-8
cg_ryl_3_worlds_2019_0000001381,12-10 12-11 3-11 5-4 6-2 6-3 6-4 6-5 7-3 7-6 8-5 8-6
hka_isg_2_2019_0000000261,10-12 11-11 11-12 3-2 3-3 4-2 6-8 7-7 7-8 8-9 9-9
fla_ryl_worlds_2019_0000000423,10-9 11-10 11-11 11-9 12-10 12-11 4-1 5-1 8-6 8-7 9-6
cg_ryl_3_worlds_2019_0000000469,10-10 10-11 10-12 2-13 3-10 3-11 3-13 3-3 3-4 7-7 8-7 9-11 9-12
isg_spy_worlds_2019_0000000316,1-7 12-10 12-9 13-10 13-9 2-6 2-7 2-8 4-5 5-5 5-6 7-6 7-7 8-7
spy_uol_2_2019_0000001197,10-8 8-4 8-5 9-5 9-8
spy_uol_4_2019_0000000420,12-4 12-5 13-4 4-1 4-2 5-6 6-2 6-3 6-6 8-7 8-8
mmm_uol_worlds_2019_0000000423,1-8 11-11 11-12 12-11 12-12 2-8 4-2 6-7 6-8 7-11 7-12 7-8 8-11 8-12 8-8 9-8
dwg_lk_4_worlds_2019_0000000769,0-0 2-12 2-13 3-11 3-12 4-11 4-12 6-13 6-9 7-10 7-11 7-12 7-13 7-9 8-10 8-11
spy_uol_6_2019_0000000738,4-3 5-3 7-7 7-8 8-5 8-6 8-7 8-8 9-6 9-7 9-8
lk_mg_2_worlds_2019_0000000033,11-12 5-4 5-5 5-8 6-4 6-5
spy_uol_6_2019_0000001273,10-6 11-7 11-8 12-10 12-8 12-9 9-5 9-6 9-8
lk_mg_worlds_2019_0000000999,10-7 11-12 11-8 11-9 12-11 12-12 7-1 7-2 9-7 9-8
dfm_spy_worlds_2019_0000001125,12-10 13-10 13-9 4-4 5-4 5-9 6-3 6-4 7-11
isg_spy_worlds_2019_0000000872,1-7 1-8 10-10 10-11 2-7 2-8 3-7 4-5 4-6 4-7 5-5 5-6 5-7
cg_ryl_3_worlds_2019_0000000906,10-4 10-8 11-8 9-6 9-7 9-8
mmm_uol_worlds_2019_0000000899,3-11 3-12 3-6 3-7 3-8 3-9 4-7 5-7 7-7
dwg_lk_3_worlds_2019_0000000378,11-10 12-10 12-9 3-1 3-2 4-1 4-2 5-5 6-4 6-5 7-3 7-4 7-6 7-9 8-11 8-6
dwg_lk_4_worlds_2019_0000000299,1-4 11-10 11-11 12-10 12-11 13-10 2-3 2-4 3-10 4-10 7-11 7-6 7-7 8-11 8-6
dwg_fla_worlds_2019_0000000287,12-1 12-2 2-2 2-3 3-2 6-7 9-12
lk_mg_2_worlds_2019_0000001175,1-12 1-4 2-12 2-13 3-12 3-13 4-5 5-5 5-6 6-5 6-6 6-7 7-6
cg_ryl_2_worlds_2019_0000000172,10-0 10-8 11-11 11-12 12-0 12-11 4-3 5-3 6-0 7-0 8-7 9-7 9-8
hka_lk_2_worlds_2019_0000000844,6-12 6-13 7-2 8-10 8-11 8-12 8-2 8-9 9-11 9-12 9-8 9-9
spy_uol_4_2019_0000000969,10-1 10-2 10-3 4-5 4-6 5-5 5-6 6-4 6-5 6-6 7-6 8-5 8-6 9-2 9-3
hka_isg_1_2019_0000000571,1-3 10-10 10-9 11-10 11-9 12-10 12-9 2-3 6-7 8-8 8-9 9-9
spy_uol_5_2019_0000001158,10-4 13-6 4-10 4-11 4-9 7-7 8-7 8-8
cg_uol_worlds_2019_0000000088,12-10 13-10 13-9 3-4 7-6 7-7 7-8 8-6 8-7
dwg_ryl_worlds_2019_0000000499,10-9 11-11 11-12 2-3 3-3 4-9 5-12 6-12 6-7 6-8 7-7 7-8 8-12 9-11 9-12
mmm_uol_worlds_2019_0000000195,11-11 12-10 12-11 2-4 3-3 3-4 4-3 4-4 7-6 7-7 8-6
hka_isg_3_2019_0000001161,11-7 11-8 4-3 4-4 6-6 7-2 8-5 9-5
dwg_ryl_worlds_2019_0000000655,11-11 11-12 12-11 2-3 2-4 3-3 3-4 6-6 6-7 7-7 8-6 8-7 9-7 9-8
cg_uol_worlds_2019_0000000148,12-10 12-11 12-9 13-9 4-3 4-7 5-1 5-2 5-7 7-6 7-7 8-6 8-7
hka_isg_3_2019_0000001423,10-10 10-9 11-12 11-6 11-7 13-1 13-2 7-7 7-8 8-5 8-6 9-10 9-5 9-6 9-9
hka_isg_4_2019_0000001170,10-10 10-11 5-8 5-9 6-13 6-2 6-8 7-2 7-7 7-8 8-10 9-10 9-11
dfm_spy_worlds_2019_0000000639,11-11 12-11 3-2 7-7 8-10 8-6 8-7 8-9
spy_uol_3_2019_0000001259,11-4 11-6 12-6 7-2 8-2 8-4
spy_uol_6_2019_0000000021,11-7 3-4 4-3 4-4 4-5 5-3 5-4
fla_ryl_2_worlds_2019_0000001244,1-1 11-11 12-10 12-11 3-3 3-4 4-4 4-5 4-6 5-4 5-5 5-6 7-5 7-6 7-7 8-6
hka_isg_2_2019_0000000215,11-11 11-12 11-3 12-10 12-11 12-12 12-2 12-3 3-2 3-3 4-2 8-6
fla_ryl_3_worlds_2019_0000000834,1-2 1-3 10-12 10-8 2-2 2-3 7-7 7-8 8-7 8-8 9-6 9-7
hka_isg_3_2019_0000001426,10-12 10-7 10-8 10-9 11-3 11-4 11-7 11-8 6-8 7-7 7-8 9-10 9-6 9-7 9-9
cg_ryl_3_worlds_2019_0000000277,11-11 12-10 12-11 13-4 2-1 3-1 3-2 6-8 7-6 7-7 8-12 8-6 8-7
hka_mg_worlds_2019_0000001010,10-10 11-10 11-11 2-3 3-3 3-4 4-3 4-4 4-5 4-6 7-8 7-9 8-6 8-7 8-9
spy_uol_3_2019_0000000501,10-8 10-9 11-10 11-11 12-10 12-11 13-10 13-9 4-2 5-1 5-2 8-7 8-8 9-7 9-8
cg_ryl_2_worlds_2019_0000000159,10-0 10-4 11-0 11-11 11-12 11-3 11-4 11-5 12-0 12-10 12-11 4-0 4-2 4-3 5-0 5-2 5-3 6-0 7-0 7-7 8-0 8-7 9-0
hka_isg_4_2019_0000000808,10-11 3-5 4-5 4-6 5-6 7-6 8-6 9-11
spy_uol_3_2019_0000000114,11-11 12-10 12-11 12-12 2-3 3-2 3-3 7-7 8-7 9-10 9-11
lk_mg_2_worlds_2019_0000000572,10-11 10-12 11-12 3-2 3-3 4-2 4-3 5-5 7-10 7-7 7-8 7-9 8-10 8-7 8-8 8-9 9-11 9-12
hka_lk_2_worlds_2019_0000000895,11-11 11-12 12-9 4-3 5-1 5-2 6-2 7-4 7-5 8-4 8-5
cg_uol_worlds_2019_0000000575,6-5 6-6 6-7 7-6 7-7 8-5 8-6 9-10 9-9
lk_mg_2_worlds_2019_0000000930,10-10 10-11 10-9 3-2 3-3 8-11 8-9 9-10 9-11 9-9
hka_isg_3_2019_0000000728,11-8 11-9 12-8 4-2 7-6 7-7 8-5 8-6 9-5 9-6
spy_uol_5_2019_0000001750,4-4 5-3 5-4 5-5 6-2 6-3 7-3 7-6 7-7 8-3 8-4 9-3
cg_uol_worlds_2019_0000000197,13-10 13-9 2-3 2-4 3-3 3-4 4-4 4-5 5-4 7-3 7-5 7-6 8-3 8-5 8-6 8-8 9-8
cg_ryl_3_worlds_2019_0000001409,10-3 11-2 11-3 5-4 5-5 6-2 6-3 6-4 6-5 6-6 7-4 7-5 8-4 8-5 9-4 9-5
cg_uol_worlds_2019_0000000158,12-11 13-9 4-1 4-6 4-7 5-1 6-3 6-7 7-3 7-6 7-7
cg_ryl_2_worlds_2019_0000000640,10-8 13-0 6-3 6-4 7-0 7-4 7-7 7-8 8-4 8-7 8-8 9-4 9-5 9-6 9-7 9-8
dwg_ryl_worlds_2019_0000000111,11-10 11-11 12-10 12-11 2-3 2-4 3-3 4-12 6-8 6-9 7-7 7-8 8-7
dwg_fla_worlds_2019_0000000073,11-10 11-11 11-12 12-10 12-11 2-3 2-4 2-6 3-3 3-6 6-7 7-6 7-7 8-6 8-7
dwg_fla_worlds_2019_0000000655,10-11 10-12 2-2 3-2 5-8 6-8 9-12
hka_isg_3_2019_0000001667,10-10 10-11 10-4 11-10 11-11 11-12 11-3 6-7 6-8 7-6 7-7 8-6 8-7
hka_isg_1_2019_0000000016,0-9 1-1 1-12 1-9 10-10 10-11 10-12 11-12 3-6 3-9 4-12 4-6 6-7 6-8 7-12 7-7 8-12 8-13
lk_mg_2_worlds_2019_0000000455,10-12 10-13 2-2 2-3 3-2 3-3 4-2 4-8 6-7 6-8 7-7 9-12 9-13
spy_uol_6_2019_0000000204,10-9 11-11 12-10 12-11 2-2 2-3 3-3 7-7 8-6 8-7
fla_ryl_2_worlds_2019_0000001114,0-1 1-1 10-11 5-5 5-6 6-6 6-7 9-11
hka_lk_worlds_2019_0000000753,10-6 10-7 13-10 13-9 5-1 6-1 9-7
fla_ryl_worlds_2019_0000000633,10-12 11-11 3-2 3-3 4-1 4-2 6-12 7-6 7-7 9-12
cg_ryl_3_worlds_2019_0000001426,10-2 10-3 11-3 3-11 5-5 6-3 6-4 6-6 6-7 7-3 7-4 7-7 8-6 9-2 9-6
